subject,predicat,object,comment,label
http://localhost/ontologies/food#Eau,http://www.w3.org/2000/01/rdf-schema#label,Water,"Liquide transparant, incolore, inodore et insipide à l'etat pur de formule brute H2O",Water
http://localhost/ontologies/food#Fibres,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,les parties d'un aliment d'origine vegetale constituées de melange complexe de glucide provenant de la paroi cellulaire ou du cytiplasme des cellules vegetales et qui ne peuvent pas etre completement decomposées par les enzymes digestives humaine.,Fibres
http://localhost/ontologies/food#Fibres,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://localhost/ontologies/food#TypeSubstanceOrganique,les parties d'un aliment d'origine vegetale constituées de melange complexe de glucide provenant de la paroi cellulaire ou du cytiplasme des cellules vegetales et qui ne peuvent pas etre completement decomposées par les enzymes digestives humaine.,Fibres
http://localhost/ontologies/food#Fibres,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node13,les parties d'un aliment d'origine vegetale constituées de melange complexe de glucide provenant de la paroi cellulaire ou du cytiplasme des cellules vegetales et qui ne peuvent pas etre completement decomposées par les enzymes digestives humaine.,Fibres
http://localhost/ontologies/food#Fibres,http://www.w3.org/2000/01/rdf-schema#comment,les parties d'un aliment d'origine vegetale constituées de melange complexe de glucide provenant de la paroi cellulaire ou du cytiplasme des cellules vegetales et qui ne peuvent pas etre completement decomposées par les enzymes digestives humaine.,les parties d'un aliment d'origine vegetale constituées de melange complexe de glucide provenant de la paroi cellulaire ou du cytiplasme des cellules vegetales et qui ne peuvent pas etre completement decomposées par les enzymes digestives humaine.,Fibres
http://localhost/ontologies/food#Fibres,http://www.w3.org/2000/01/rdf-schema#label,Fibres,les parties d'un aliment d'origine vegetale constituées de melange complexe de glucide provenant de la paroi cellulaire ou du cytiplasme des cellules vegetales et qui ne peuvent pas etre completement decomposées par les enzymes digestives humaine.,Fibres
http://localhost/ontologies/food#LegumeFruit,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Legumes et Fruits
http://localhost/ontologies/food#LegumeFruit,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://localhost/ontologies/food#TypeAliment,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Legumes et Fruits
http://localhost/ontologies/food#LegumeFruit,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node12,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Legumes et Fruits
http://localhost/ontologies/food#LegumeFruit,http://www.w3.org/2000/01/rdf-schema#comment,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Legumes et Fruits
http://localhost/ontologies/food#LegumeFruit,http://www.w3.org/2000/01/rdf-schema#label,Legumes et Fruits,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Legumes et Fruits
http://localhost/ontologies/food#LegumeFruit,http://www.w3.org/2000/01/rdf-schema#label,Vegetable and fruit,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Legumes et Fruits
http://localhost/ontologies/food#LegumeFruit,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Vegetable and fruit
http://localhost/ontologies/food#LegumeFruit,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://localhost/ontologies/food#TypeAliment,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Vegetable and fruit
http://localhost/ontologies/food#LegumeFruit,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node12,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Vegetable and fruit
http://localhost/ontologies/food#LegumeFruit,http://www.w3.org/2000/01/rdf-schema#comment,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Vegetable and fruit
http://localhost/ontologies/food#LegumeFruit,http://www.w3.org/2000/01/rdf-schema#label,Legumes et Fruits,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Vegetable and fruit
http://localhost/ontologies/food#LegumeFruit,http://www.w3.org/2000/01/rdf-schema#label,Vegetable and fruit,Ensemble des parti d'une plante produite après la floraison et conteanant des graine ou des tiges,Vegetable and fruit
http://localhost/ontologies/food#Glucides,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,"Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre",Carbohydrate
http://localhost/ontologies/food#Glucides,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://localhost/ontologies/food#TypeSubstanceOrganique,"Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre",Carbohydrate
http://localhost/ontologies/food#Glucides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node13,"Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre",Carbohydrate
http://localhost/ontologies/food#Glucides,http://www.w3.org/2000/01/rdf-schema#comment,"Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre","Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre",Carbohydrate
http://localhost/ontologies/food#Glucides,http://www.w3.org/2000/01/rdf-schema#label,Carbohydrate,"Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre",Carbohydrate
http://localhost/ontologies/food#Glucides,http://www.w3.org/2000/01/rdf-schema#label,Glucides,"Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre",Carbohydrate
http://localhost/ontologies/food#Glucides,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,"Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre",Glucides
http://localhost/ontologies/food#Glucides,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://localhost/ontologies/food#TypeSubstanceOrganique,"Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre",Glucides
http://localhost/ontologies/food#Glucides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node13,"Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre",Glucides
http://localhost/ontologies/food#Glucides,http://www.w3.org/2000/01/rdf-schema#comment,"Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre","Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre",Glucides
http://localhost/ontologies/food#Glucides,http://www.w3.org/2000/01/rdf-schema#label,Carbohydrate,"Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre",Glucides
http://localhost/ontologies/food#Glucides,http://www.w3.org/2000/01/rdf-schema#label,Glucides,"Type de molécule composé de carbone, hydrogene et d'oxygene un des constituant essentiels des etres vivants, qui correspond aux molecules de sucre",Glucides
http://localhost/ontologies/food#Lipides,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#SubstanceOrganique,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipid
http://localhost/ontologies/food#Lipides,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipid
http://localhost/ontologies/food#Lipides,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node11,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipid
http://localhost/ontologies/food#Lipides,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipid
http://localhost/ontologies/food#Lipides,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://localhost/ontologies/food#TypeSubstanceOrganique,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipid
http://localhost/ontologies/food#Lipides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node13,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipid
http://localhost/ontologies/food#Lipides,http://www.w3.org/2000/01/rdf-schema#comment,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipid
http://localhost/ontologies/food#Lipides,http://www.w3.org/2000/01/rdf-schema#label,Lipid,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipid
http://localhost/ontologies/food#Lipides,http://www.w3.org/2000/01/rdf-schema#label,Lipides,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipid
http://localhost/ontologies/food#Lipides,http://localhost/ontologies/food#Exces-Cause,http://localhost/ontologies/food#Athérome,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipid
http://localhost/ontologies/food#Lipides,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://localhost/ontologies/food#SubstanceOrganique,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipides
http://localhost/ontologies/food#Lipides,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipides
http://localhost/ontologies/food#Lipides,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,_:node11,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipides
http://localhost/ontologies/food#Lipides,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipides
http://localhost/ontologies/food#Lipides,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://localhost/ontologies/food#TypeSubstanceOrganique,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipides
http://localhost/ontologies/food#Lipides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node13,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipides
http://localhost/ontologies/food#Lipides,http://www.w3.org/2000/01/rdf-schema#comment,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipides
http://localhost/ontologies/food#Lipides,http://www.w3.org/2000/01/rdf-schema#label,Lipid,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipides
http://localhost/ontologies/food#Lipides,http://www.w3.org/2000/01/rdf-schema#label,Lipides,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipides
http://localhost/ontologies/food#Lipides,http://localhost/ontologies/food#Exces-Cause,http://localhost/ontologies/food#Athérome,Molécule hydrophobe ou amphipatique qui constitue la matiere grasse des etres vivant.,Lipides
http://localhost/ontologies/food#MacroElementMIneraux,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,les sels minéraux qui sont utilisé en grande quantité,Macro Eléments Minéraux
http://localhost/ontologies/food#MacroElementMIneraux,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://localhost/ontologies/food#TypeSubstanceOrganique,les sels minéraux qui sont utilisé en grande quantité,Macro Eléments Minéraux
http://localhost/ontologies/food#MacroElementMIneraux,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node13,les sels minéraux qui sont utilisé en grande quantité,Macro Eléments Minéraux
http://localhost/ontologies/food#MacroElementMIneraux,http://www.w3.org/2000/01/rdf-schema#comment,les sels minéraux qui sont utilisé en grande quantité,les sels minéraux qui sont utilisé en grande quantité,Macro Eléments Minéraux
